date	uid	event	value	timestamp
2013-02-05	19776	uninstall.	9	1360055340798
2013-02-05	19696	visit	0	1360055250000
2013-02-05	19773	install.	3	1360055482994
2013-02-05	38	visit	4	1360055147000
2013-02-05	18327	visit	2	1360055437000
2013-02-05	19698	uninstall.	3	1360055457267
2013-02-05	18121	visit	8	1360055496000
2013-02-05	18193	visit	7	1360055564369
2013-02-05	19333	visit	2	1360055659069
2013-02-05	19764	visit	8	1360055584749
2013-02-05	18704	visit	4	1360055309000
2013-02-05	19696	visit	6	1360055652052
2013-02-05	18242	visit	2	1360055506036
2013-02-05	18555	visit	7	1360055655648
2013-02-05	18429	visit	2	1360055396000
2013-02-05	427	visit	2	1360055246000
2013-02-05	123	visit	1	1360055633051
2013-02-05	18232	visit	8	1360055593409
2013-02-05	19696	visit	7	1360055636205
2013-02-05	18542	visit	9	1360055510518
2013-02-05	366	visit	5	1360055642000
2013-02-05	18329	visit	0	1360055916996
2013-02-05	18362	visit	8	1360055744000
2013-02-05	6303	visit	1	1360055718367
2013-02-05	18119	visit	1	1360055849184
2013-02-05	18771	visit	6	1360055605000
2013-02-05	18491	visit	2	1360048399000
2013-02-05	18284	visit	4	1360055817000
2013-02-05	121	visit	5	1360055578000
2013-02-05	19382	visit	2	1360055814196
2013-01-30	18618	visit	9	1359480270000
2013-02-05	18314	visit	1	1360046696000
2013-02-05	18131	visit	3	1360055585000
2013-02-05	18260	visit	1	1360055587000
2013-02-05	18200	visit	8	1360055757000
2013-02-05	19113	visit	4	1360055470000
2013-02-05	18137	visit	4	1360055777000
2013-02-05	19995	visit	4	1360055654000
2007-01-01	4603	visit	9	1167602436000
2013-02-05	19538	visit	6	1360055634000
2013-02-05	19780	visit	4	1360055793000
2013-02-05	18163	visit	0	1360055915990
2013-02-05	18958	visit	2	1360055565000
2013-02-05	38	visit	9	1360055611000
2013-02-05	121	visit	7	1360055653000
2013-02-05	19731	visit	5	1360056099000
2013-02-05	18849	visit	9	1360056052000
2013-02-05	18662	visit	8	1360055886000
2013-02-05	20006	visit	8	1360056296961
2013-02-05	18232	visit	0	1360055829000
2013-02-05	18115	visit	5	1360055603000
2013-02-05	18330	visit	2	1360056152465
2013-02-05	18146	visit	0	1360056048000
2013-02-05	19789	visit	8	1360055895000
2013-02-05	38	visit	7	1360052569000
2013-02-05	427	visit	1	1360056261014
2013-02-05	19189	visit	7	1360056034000
2006-07-17	18153	visit	7	1153095460000
2013-02-05	19736	visit	0	1360056050000
2013-02-05	18242	visit	2	1360056086598
2013-02-05	18208	visit	8	1360055897000
2013-02-05	19901	visit	8	1360056037601
2013-02-05	18221	visit	7	1360055838000
2013-02-05	18284	visit	7	1360056365000
2013-02-05	18102	visit	8	1360056215000
2013-02-05	121	visit	1	1360056193000
2013-02-05	5807	visit	5	1360056459242
2013-02-05	19164	visit	8	1360056493644
2013-02-05	18151	visit	2	1360056603604
2013-02-05	19478	visit	1	1360056440341
2013-02-05	19779	visit	8	1360056424745
2013-02-05	18087	visit	0	1360055106000
2013-02-05	19243	visit	9	1360055376000
2013-02-05	18249	visit	4	1360056400000
2013-02-04	18154	visit	0	1359966851000
2012-07-20	38	visit	3	1342720464000
2013-02-05	19491	visit	1	1360056024000
2013-02-05	18562	visit	3	1360056175000
2013-02-05	121	visit	6	1360056325000
2013-02-05	18102	visit	7	1360056409000
2013-02-05	19027	visit	6	1360056865916
2013-02-05	19399	visit	3	1360056734019
2013-02-05	427	visit	2	1360056722000
2013-02-05	18344	visit	7	1360056716378
2013-02-05	18488	visit	8	1360056424000
2013-02-05	18146	visit	6	1360056604308
2013-02-05	18917	visit	8	1360056426000
2013-02-05	18367	visit	9	1360056414000
2013-02-05	18102	visit	6	1360056435000
2013-02-05	18110	visit	9	1360056429000
2013-02-05	18180	visit	3	1360056707000
2013-02-05	18249	visit	8	1360056673000
2013-02-05	18369	visit	1	1360056582000
2013-02-05	18620	visit	0	1360056665000
2013-02-05	19734	visit	1	1360056644335
2013-02-05	19286	visit	5	1360056608000
2013-02-05	18403	visit	6	1360056902934
2013-02-05	121	visit	4	1360056663000
2013-02-05	19	visit	9	1360056750240
2013-02-05	20108	visit	4	1360056249000
2013-02-05	1070	visit	8	1360056580000
2013-02-05	18756	visit	8	1360056806880
2013-02-05	18114	visit	5	1360051027000
2013-02-05	19	visit	9	1360056740329
2013-02-05	18087	install.	0	1360056634812
2013-02-05	19694	visit	3	1360056451000
2013-02-05	18374	visit	2	1360056530000
2013-02-05	18754	visit	9	1360056765965
2013-02-05	123	visit	4	1360056398000
2013-02-05	18169	visit	4	1360056706000
2013-02-05	18270	visit	2	1360056902933
2013-02-05	19242	visit	1	1360004000000
2013-02-05	18087	visit	1	1360056918286
2013-02-05	18332	visit	7	1360057203293
2013-02-05	20015	visit	9	1360056985368
2013-02-05	19786	install.	9	1360057185853
2013-02-05	18770	visit	8	1360056518000
2013-02-05	18139	visit	6	1360056830000
2013-02-05	18246	visit	7	1360052808000
2013-02-05	20088	visit	4	1360056787000
2013-02-05	20015	install.	2	1360056983431
2013-02-05	19694	install.	2	1360057108569
2013-02-05	121	visit	4	1360056883000
2013-02-05	18150	visit	2	1360056863000
2013-02-05	19242	visit	1	1360002706000
2013-02-05	19694	visit	8	1360057114453
2013-02-05	18739	visit	6	1360056997000
2013-02-05	18102	install.	4	1360057076527
2013-02-05	18190	visit	6	1360056813000
2013-02-05	18367	visit	1	1360056646000
2013-02-05	38	visit	0	1360056816000
2013-02-05	18087	visit	2	1360056944621
2013-02-05	121	visit	3	1360050156000
2013-02-05	19782	visit	2	1360056965000
2013-02-05	18102	visit	3	1360057076787
2013-02-05	18087	visit	3	1360056930691
2013-02-05	18102	visit	7	1360057055253
2013-02-05	18260	visit	7	1360056839000
2013-02-05	18555	visit	1	1360056897000
2013-02-05	18324	visit	2	1360057105288
2013-02-05	19	visit	6	1360057151852
2013-02-05	18203	visit	2	1360056723000
2013-02-05	20015	visit	9	1360056983684
2013-02-05	18227	visit	5	1360057269285
2013-02-05	18232	visit	9	1360056689000
2013-02-05	15383	visit	2	1360057199000
2008-02-26	123	visit	0	1204022767000
2013-02-05	123	visit	8	1360057070000
2013-02-05	19807	visit	5	1360057503000
2013-02-05	18902	visit	3	1360057271000
2013-02-05	329	visit	3	1360057079000
2013-02-05	18350	visit	0	1360057234000
2013-02-05	19162	visit	9	1360000070000
2013-02-05	18464	visit	3	1360057126000
2013-02-05	18284	visit	2	1360057178000
2013-02-05	18492	visit	3	1360057220000
2013-02-05	20161	visit	3	1360057242544
2013-02-05	18300	visit	5	1360057483000
2013-02-05	19715	visit	0	1360057269000
2013-02-05	19554	visit	7	1360057286425
2013-02-05	19721	visit	2	1360057068000
2013-02-05	688	visit	2	1360057289000
2013-02-05	18455	visit	6	1360057492000
2013-02-05	18367	visit	5	1360057188000
2013-02-05	19754	visit	3	1360057508000
2013-02-05	18619	visit	9	1360057347000
2013-02-05	18093	visit	8	1360057705904
2013-02-05	18284	visit	9	1360057326000
2013-02-05	18270	visit	2	1360057333000
2013-02-05	19558	visit	4	1360057476000
2013-02-05	18191	visit	4	1360057341000
2013-02-05	6303	visit	9	1360057786772
2013-02-05	19694	visit	3	1360057433000
2013-02-05	123	visit	6	1360057707901
2013-02-05	18191	visit	7	1360057385000
2013-02-05	18671	visit	9	1360057453000
2012-01-20	19522	visit	6	1327054836000
2013-02-05	18619	visit	5	1360037988000
2013-02-05	121	visit	5	1360047301000
2013-02-05	19416	visit	4	1360057582000
2013-02-05	19689	visit	0	1360057690138
2013-02-05	18774	visit	8	1360057578000
2013-02-05	121	visit	2	1360047697000
2013-02-05	121	visit	4	1360057880000
2013-02-05	19	visit	7	1360057953565
2013-02-05	18617	visit	1	1360058103814
2013-02-05	18491	visit	4	1360057740000
2013-02-05	18200	visit	5	1360057850445
2013-02-05	18218	visit	4	1360057891000
2013-02-05	18661	visit	0	1360057767000
2013-02-05	18458	visit	4	1360058018630
2013-02-05	19807	visit	0	1360057809000
2013-02-05	19621	visit	2	1360057999819
2013-02-05	19820	visit	3	1360057668000
2013-02-05	19198	visit	6	1360058051984
2013-02-05	18227	visit	0	1360057963331
2013-02-05	19201	visit	2	1360057840000
2013-02-05	19474	visit	6	1360057825000
2013-02-05	18182	visit	9	1360057642000
2013-02-05	18781	visit	6	1360057668000
2013-02-05	19915	visit	4	1360057697000
2013-02-05	18253	visit	5	1360057864000
2013-02-05	18935	visit	7	1360057740000
2013-02-05	18262	visit	3	1360058026000
2013-02-05	18115	visit	6	1360058192000
2013-02-05	19792	visit	6	1360058276076
2013-02-05	19149	visit	2	1360055908000
2013-02-05	18933	visit	1	1360058036000
2013-02-05	20031	visit	4	1360058372492
2013-02-05	3567	visit	4	1360058137000
2013-02-05	18147	visit	3	1360056795000
2013-02-05	18209	visit	8	1360058143000
2013-02-05	19770	visit	1	1360058069000
2013-02-05	123	visit	5	1360058133000
2013-02-05	18267	visit	5	1360058038000
2013-02-05	18246	visit	5	1360058112000
2013-02-05	18249	visit	8	1360057621000
2013-02-05	18670	visit	1	1360058399384
2013-02-05	19820	visit	4	1360051616000
2013-02-05	18541	visit	8	1360058144000
2013-02-05	121	visit	3	1360058051000
2013-02-05	15383	visit	4	1360058189000
2013-02-05	18232	visit	1	1360058179000
2013-02-05	18332	visit	3	1360058162441
2013-02-05	19184	visit	5	1360058149729
2013-02-05	18589	visit	2	1360058094000
2013-02-05	1060	visit	8	1360057695000
2013-02-05	18246	visit	2	1360058065000
2013-02-05	18344	visit	1	1360058044000
2013-02-05	18133	visit	0	1360058476000
2013-02-05	1060	visit	9	1360058160000
2013-02-05	18515	visit	1	1360058474222
2013-02-05	19149	visit	6	1360058142000
2013-02-05	19882	visit	1	1360058480000
2013-02-05	18750	visit	1	1360058519222
2013-02-05	19140	visit	5	1360058114000
2002-01-01	18344	visit	1	1009836073000
2013-02-05	18163	visit	9	1360058660229
2013-02-05	18232	visit	8	1360058483000
2013-02-05	18248	visit	4	1360058221000
2013-02-05	18163	uninstall.	0	1360058668911
2013-02-05	18332	visit	6	1360058654439
2013-02-05	18234	visit	0	1360058460000
2013-02-05	18163	visit	1	1360058639280
2013-02-05	18562	visit	9	1360058302000
2013-02-05	18212	visit	2	1360058378000
2013-02-05	18163	visit	6	1360058659360
2013-02-05	4765	visit	3	1360005490000
2013-02-05	18106	visit	5	1360058527437
2013-02-05	18234	visit	0	1360058248000
2013-02-05	19282	visit	6	1360058372000
2013-02-05	20163	visit	0	1360058471509
2013-02-05	18191	visit	1	1360058338000
2013-02-05	19804	visit	6	1360058559000
2013-02-05	366	visit	7	1360058612000
2013-02-05	19967	visit	9	1360058583000
2013-02-05	18878	visit	3	1360017095000
2013-02-05	18968	visit	9	1360057998000
2013-02-05	121	visit	9	1360059004851
2013-02-05	18839	visit	2	1360058574000
2013-02-05	20064	visit	8	1360058813000
2013-02-05	18176	visit	8	1360025854000
2013-02-05	18271	visit	4	1360058628000
2013-02-05	18113	visit	8	1360058551000
2013-02-05	18130	visit	4	1360058692000
2013-02-05	18585	visit	1	1360049979000
2013-02-05	18502	visit	5	1360012848000
2013-02-05	18446	visit	2	1360058685000
2013-02-05	20069	visit	8	1360058903183
2013-02-05	18376	visit	0	1360058666000
2013-02-05	19856	install.	2	1360058826760
2013-02-05	18273	visit	6	1360058879373
2013-02-05	18585	visit	1	1360055264000
2013-02-05	19	visit	4	1360058821674
2013-02-05	19	visit	2	1360058730132
2013-02-05	18502	visit	4	1360015763000
2013-02-05	18492	visit	9	1360058710000
2013-02-05	19140	visit	5	1360058590000
2013-02-05	18102	visit	0	1360059016000
2013-02-05	18102	visit	9	1360059114416
2013-02-05	18244	visit	1	1360058820000
2013-02-05	18185	visit	5	1360058883000
2013-02-05	18098	visit	3	1360059133494
2013-02-05	20002	visit	7	1360059052000
2013-02-05	18540	visit	2	1360058941000
2013-02-05	19790	visit	3	1360059039000
2013-02-05	123	visit	7	1360058861000
2013-02-05	18878	visit	3	1360058763000
2013-02-05	19901	visit	6	1360059123000
2013-02-05	1070	visit	4	1360058851000
2013-02-05	18193	visit	7	1360059137085
2013-02-05	18185	visit	8	1360058902000
2013-02-05	18200	visit	9	1360059077000
2013-02-05	18102	visit	8	1360058879000
2013-02-05	19622	visit	0	1360058846000
2013-02-05	18185	visit	7	1360059242853
2013-02-05	20108	install.	8	1360059173721
2013-02-05	121	visit	9	1360058879000
2013-02-05	20108	visit	5	1360059141391
2013-02-05	18380	visit	6	1360059173000
2013-02-05	18388	visit	6	1360059478522
2013-02-05	18344	visit	5	1360059355617
2013-02-05	19786	visit	0	1360059593777
2013-02-05	19164	visit	0	1360059328038
2013-02-05	18848	visit	7	1360059484851
2013-02-05	18106	visit	8	1360059340000
2013-02-05	18488	visit	9	1360059193000
2013-02-05	123	visit	9	1360059185000
2013-02-05	18708	visit	1	1360059385000
2013-02-05	19	visit	8	1360059448193
2013-02-05	19882	visit	2	1360059323000
2013-02-05	121	visit	8	1360010567000
2013-02-05	18499	visit	8	1360059271000
2013-02-05	18152	visit	5	1360059128000
2013-02-05	18780	visit	6	1360059135000
2013-02-05	18153	visit	7	1360059484731
2013-02-05	18105	visit	4	1360059344685
2013-02-05	18388	visit	1	1360059306876
2013-02-05	19832	visit	1	1360059335000
2013-02-05	19806	visit	4	1360059273000
2013-02-05	20027	visit	4	1360059372000
2013-02-05	18806	visit	4	1360059309252
2013-02-05	18219	visit	6	1360059327000
2013-02-05	18380	visit	5	1359993916000
2013-02-05	18351	visit	3	1360059486444
2013-02-05	19684	visit	8	1360059187000
2013-02-05	18232	visit	7	1360059344000
2013-02-05	18574	visit	1	1360059480000
2013-02-05	18169	visit	3	1360059448000
2013-02-05	19694	visit	9	1360059644000
2013-02-05	38	visit	1	1360059592000
2013-02-05	18610	visit	0	1360059562000
2013-02-05	121	visit	1	1360059687000
2013-02-05	121	visit	3	1360059246000
2013-02-05	19882	visit	0	1360059637000
2013-02-05	19581	visit	1	1360059628960
2013-02-05	18172	visit	5	1360059501000
2013-02-05	18424	visit	8	1360059665000
2013-02-05	18885	visit	2	1360059575000
2013-02-05	19720	visit	2	1360059751715
2013-02-05	18509	visit	8	1360059565000
2013-02-05	121	visit	9	1360059246000
2013-02-05	18344	visit	9	1360059721912
2013-02-05	18388	visit	0	1360059652151
2013-02-05	19720	install.	6	1360059751452
2013-02-05	123	visit	0	1360059607723
2013-02-05	19686	visit	7	1360059642816
2013-02-05	18176	visit	0	1360059449000
2013-02-05	1903	visit	4	1360059807820
2013-02-05	18950	visit	1	1360060007917
2013-02-05	19860	visit	5	1360059965399
2013-02-05	121	visit	1	1360059687000
2013-02-05	121	visit	6	1360059994000
2013-02-05	19856	visit	4	1360059963000
2013-02-05	18506	visit	3	1360059740000
2013-02-05	18363	visit	2	1360060181929
2013-02-05	18396	visit	1	1360060078082
2013-02-05	18460	visit	1	1360004796000
2013-02-05	18238	visit	8	1360059888000
2013-02-05	18846	visit	7	1360059856000
2013-02-05	18650	visit	7	1360059783000
2013-02-05	18196	visit	2	1360059929838
2013-02-05	19871	install.	9	1360059974698
2013-02-05	18267	visit	6	1360059746000
2013-02-05	19901	visit	1	1360060133387
2013-02-05	15383	visit	1	1360060203365
2013-02-05	18301	visit	2	1360060020000
2013-02-05	18115	visit	0	1360060006000
2013-02-05	18871	visit	8	1360060077956
2013-02-05	19871	visit	8	1360059974956
2013-02-05	38	visit	8	1360059746000
2013-02-05	19860	visit	9	1360060368154
2013-02-05	1900	visit	8	1360060462796
2013-02-05	18689	visit	0	1360060191000
2013-02-05	18172	visit	8	1360060349040
2013-02-05	18335	visit	7	1360060502834
2013-02-05	19839	visit	3	1360060374162
2013-02-05	18375	visit	9	1360060118000
2013-02-05	18533	visit	7	1360060190000
2013-02-05	19776	visit	1	1360060161000
2013-02-05	18097	visit	2	1360060295000
2013-02-05	18650	visit	3	1360060071000
2013-02-05	19696	visit	8	1360060367926
2013-02-05	18090	visit	2	1360059954000
2013-02-05	121	visit	6	1360060069000
2013-02-05	18367	visit	3	1360060502834
2013-02-05	18273	visit	8	1360060473807
2013-02-05	19891	visit	2	1360060267126
2013-02-05	18164	visit	0	1360060300000
2013-02-05	19839	visit	8	1360060372059
2013-02-05	427	visit	9	1360060229609
2013-02-05	18969	visit	3	1360060501000
2013-02-05	19140	visit	2	1360060403000
2013-02-05	20035	install.	4	1360060728807
2013-02-05	18488	uninstall.	4	1360060782221
2013-02-05	19114	visit	6	1360060509000
2013-02-05	123	visit	9	1360060377000
2013-02-05	18102	visit	0	1360060354000
2013-02-05	123	visit	1	1360060431000
2013-02-05	18384	visit	7	1360060680067
2013-02-05	18113	visit	5	1360060700873
2013-02-05	751	visit	8	1360060595000
2013-02-05	18980	visit	0	1360060585455
2013-02-05	18297	visit	9	1360060140000
2013-02-05	19685	visit	8	1360060687054
2013-02-05	19011	visit	7	1360060754526
2013-02-05	19052	visit	7	1360055837000
2013-02-05	19833	visit	3	1360060775575
2013-02-05	19582	visit	3	1360060631000
2013-02-05	19940	visit	1	1360060843148
2013-02-05	19651	visit	1	1360003284000
2013-02-05	18102	visit	5	1360060766000
2013-02-05	19698	install.	7	1360060999911
2013-02-05	18603	visit	2	1360060980525
2013-02-05	19731	visit	4	1360060887559
2013-02-05	18661	visit	1	1360060978597
2013-02-05	18102	visit	5	1360060697000
2013-02-05	19807	visit	8	1360060770000
2013-02-05	18102	visit	1	1360061016852
2013-02-05	18115	visit	2	1360060971279
2013-02-05	18244	visit	3	1360060522000
2013-02-05	19806	visit	2	1360060152000
2013-02-05	20165	visit	9	1360060836597
2013-02-05	19725	install.	7	1360060863700
2013-02-05	18483	visit	9	1360060691000
2013-02-05	19651	visit	9	1360012571000
2013-02-05	483	visit	5	1360060806000
2013-02-05	38	visit	6	1360060541000
2013-02-05	18150	visit	8	1360060905000
2013-02-05	38	visit	0	1360061027060
2013-02-05	19806	visit	0	1360011972000
2013-02-05	19712	visit	9	1360060845839
2013-02-05	19761	visit	7	1360060924669
2013-02-01	18622	visit	5	1359715247000
2013-02-05	18087	visit	5	1360060353000
2013-02-05	19811	visit	3	1360061341840
2013-02-05	19860	visit	4	1360061293241
2013-02-05	38	visit	3	1360061148819
2013-02-05	20015	visit	1	1360060844000
2013-02-05	18618	visit	4	1360061123000
2013-02-05	19684	visit	3	1360061076000
2013-02-05	19811	visit	0	1360061327006
2013-02-05	4205	visit	1	1360061004000
2013-02-05	18259	visit	4	1360061138000
2013-02-05	19894	visit	7	1360061339891
2013-02-05	18334	visit	6	1360061095000
2013-02-05	19786	visit	9	1360061261306
2013-02-05	18491	visit	5	1360061251911
2013-02-05	123	visit	9	1360061141000
2013-02-05	123	visit	7	1360061171000
2013-02-05	18152	visit	0	1360061363472
2013-02-05	19820	visit	0	1360061169000
2013-02-05	18345	visit	8	1360061068000
2013-02-05	18507	visit	8	1360061139000
2013-02-05	19285	visit	1	1360061268513
2013-02-05	121	visit	4	1360059654000
2013-02-05	18388	visit	8	1360060936000
2013-02-05	121	visit	3	1360060963000
2013-02-05	18102	visit	9	1360061117000
2013-02-05	18573	visit	9	1360061281000
2013-02-05	18367	visit	9	1360006147000
2013-02-05	19728	visit	1	1360061476999
2013-02-05	18164	visit	8	1360061345000
2013-02-05	18624	visit	4	1360061377000
2013-02-05	121	visit	2	1360061093000
2013-02-05	18642	visit	3	1360061470000
2013-02-05	19078	visit	2	1360061479165
2013-02-05	19276	visit	0	1360061406631
2013-02-05	18225	visit	7	1360061415000
2013-02-05	19764	visit	5	1360061457380
2013-02-05	19776	visit	8	1360061265000
2013-02-05	19776	visit	2	1360061565912
2013-02-05	38	visit	3	1360061247000
2013-02-05	18273	visit	5	1360061624224
2013-02-05	18113	visit	1	1360061698881
2013-02-05	18367	visit	8	1360003396000
2013-02-05	19754	visit	1	1360061281000
2013-02-05	20152	visit	6	1360061970012
2013-02-05	19939	visit	8	1360061911018
2013-02-05	18221	visit	3	1360061598000
2013-02-05	19939	install.	2	1360061962344
2013-02-05	18306	visit	3	1360061835274
2013-02-05	18087	visit	6	1360061560000
2013-02-05	18670	visit	9	1360061949471
2013-02-05	18849	visit	2	1360060802000
2013-02-05	20152	visit	2	1360061828782
2013-02-05	123	visit	9	1360062003295
2013-02-05	18367	visit	9	1360060198000
2013-02-05	19829	install.	8	1360061813175
2013-02-05	19939	visit	4	1360061920387
2013-02-05	19241	visit	0	1360061985562
2013-02-05	19723	visit	9	1360061706000
